244527583 40000000 1990 366774993.525
210000000 72000000 1995 555178124.393
150000000 46000000 1996 215921399.541
118000000 70000000 1998 217017184.344
67312826 60000000 2002 288738924.657
3000000 500000 1973 103290813.111
38000000 17500000 2004 246527667.745
235860116 16400000 1989 149733831.822
163876815 10000000 2006 189627818.867
152925093 4000000 2005 170111288.914
786636033 185000000 2008 603277422.882
78371200 6400000 1984 270763812.233
85582407 12899867 2006 102613801.539
6000000 1288000 1940 40067643.8792
11540607 2000000 1999 79990509.5976
33697647 10000000 1983 237890349.23
94000000 50000000 2005 334266212.076
52287414 8000000 1986 245785547.25
245066411 6000000 1972 231151601.852
25000000 2883848 1959 132304576.095
47542841 13000000 1974 165140390.191
136766062 54000000 1990 225249391.832
47126295 30000000 2000 402207328.784
129000000 27000000 2002 380591378.483
5000000 2900000 1961 103043666.22
505000000 22000000 1990 347104164.682
4000000 3000000 1971 220325278.942
161777836 7000000 1973 155808440.835
550000000 207000000 2005 628050889.294
42093706 50000000 2005 225780898.789
17570324 3000000 1958 70573146.4078
411348924 35000000 1989 317603447.926
374218673 150000000 2005 565122035.457
272742922 19000000 1991 307449735.042
95708457 22000000 2003 234029143.339
28341469 25000000 1994 250329531.313
51973029 18000000 1984 283357641.808
520000000 100000000 1991 674075554.152
25000000 3000000 1960 131978014.673
961000000 300000000 2007 933199145.604
8000000 730000 1952 52053794.1484
10462500 878000 1942 149891634.907
3166000 2600000 2004 77410571.3461
11718595 3000000 2005 101225041.646
435000000 200000000 2003 258576779.077
142940100 90000000 1998 172027510.52
311312624 85000000 2007 295488626.065
22441323 7800000 2003 94669499.7676
119208989 50000000 1994 259399799.293
484572835 80000000 2003 325696636.052
82102379 100000000 2004 266584188.508
12281551 12500000 1993 236889835.528
113714830 46000000 2002 174512635.447
3031801 4361898 2003 111035423.775
156822020 25000000 2003 197404066.04
62022014 33000000 2006 368786423.803
15250000 12000000 2000 161178250.389
920100000 63000000 1993 646274197.082
229074524 73000000 1997 279499651.601
368780809 93000000 2001 287649154.73
48451803 37000000 1999 248706516.109
5321508 5000000 1968 40563150.3521
79384880 4800000 2003 135983203.44
162091208 65000000 1999 193640790.519
271841 2000000 1954 9701107.6547
104931801 11000000 1979 218995881.933
326551094 35000000 2006 372341327.72
280000000 80000000 1992 283585763.242
25504513 1800000 1984 168945871.998
412800000 25000000 1988 507197927.223
85000000 14000000 1981 161306782.815
184376254 45000000 2006 282505443.579
1000000 350000 1957 85999485.7659
14500000 200000 1964 47923748.1783
152500343 25000000 2000 226582504.782
152159461 30000000 2004 242526617.98
171183863 70000000 2004 313861852.978
49084830 7000000 2005 147464242.467
529766 8000000 1995 174207106.049
26781723 2500000 2004 281173127.115
145793296 7500000 1989 150356535.551
184925486 1488423 1937 139379135.749
231976425 27000000 1996 281138548.384
748806957 180000000 2005 637662236.105
336529144 100000000 1995 275808904.527
238207122 125000000 1997 250610859.775
34808403 50000000 2004 257344108.786
120072577 35000000 2002 224794699.21
321365567 22000000 1993 304945169.668
383257136 59000000 2002 512333785.992
6000000 1200000 1966 71584726.6015
501818 250000 1997 125774842.865
102272727 6000000 1964 278083342.378
544272402 125000000 2004 480614634.449
41797066 40000000 2007 223582928.285
49800000 3600000 1995 178976734.413
313542341 60000000 2001 349905155.455
147298761 14500000 1996 216089127.722
76578641 3500159 2002 153131697.123
256271286 52000000 2000 235603525.491
60427839 20000000 2003 138259941.942
3221152 60000 1998 187675594.617
107196498 46000000 2000 207679405.323
225933435 10000000 1997 334153078.232
22863596 13000000 1999 182807913.475
261572744 18000000 2006 232037234.711
284600000 60000000 1999 490435706.097
14661007 1200000 1992 165947880.3
181674817 160000000 2006 221596492.586
60378584 8000000 2003 113804970.043
418961 1500000 1993 217930639.212
244931766 40000000 2003 408655240.635
363889678 42000000 1999 378641373.865
108981275 3000000 1975 147150128.819
31584901 4000000 2006 358513612.58
5887457 18000000 1994 234174059.944
116112375 52000000 1995 281491694.931
115229890 27000000 1980 293399314.188
18432000 20000000 1985 131038450.289
192452832 30000000 2005 350125280.786
371353001 200000000 2009 394644225.483
92921203 4000000 1983 172919238.126
32000000 806948 1960 48234568.9607
369884651 23000000 1998 225393033.927
13350369 1000000 2005 176261172.268
186883563 60000000 1998 251274138.759
3011195 2962051 1996 213445515.335
100853753 63000000 1999 339767470.728
821708551 139000000 2002 744226046.152
783766341 200000000 2004 809342068.641
890871626 258000000 2007 912649099.188
140767956 28000000 1988 283308208.797
121214377 105000000 1997 208210614.67
355237933 52000000 1995 320104545.501
12600000 3500000 1972 70731292.3725
638641 6244087 1969 49745210.3808
21284514 20000000 1995 182161860.535
470654000 7000000 1975 406806687.42
187884007 20000000 1978 209627796.581
51881013 23000000 1987 251921558.626
424208848 22000000 1990 389923735.91
70000000 2000000 2006 149519954.055
236350661 76000000 2003 405351847.812
562816256 115000000 2001 736460746.343
64256513 15000000 1997 252343968.315
122919055 70000000 2003 343463356.232
97607453 50000000 2006 191021590.749
41597830 25000000 2002 207617133.166
767820459 125000000 2006 490441311.067
4420000 1600000 1974 176766250.352
219417255 60000000 2004 381574358.849
13129846 2000000 1962 136571634.246
1845034188 200000000 1997 1614372309.87
30641770 3300000 2002 74627993.0384
792910554 10500000 1982 238163314.967
816969268 75000000 1996 643070487.79
463517383 63000000 1999 487300977.199
738599701 150000000 2003 652579316.562
424988211 150000000 2003 513103145.991
128499205 31000000 1985 281827915.264
589390539 90000000 1997 463916577.498
441818803 140000000 2002 385551639.544
122200000 10700000 1982 147287319.022
130358911 70000000 2005 271776559.492
92180910 18339750 2004 190028097.513
611899420 30000000 2004 429578804.226
456758981 140000000 2003 422420451.002
67200000 20000000 1998 182306858.294
411006740 25000000 1992 374704107.281
181813770 6000000 1978 166688631.157
58401898 38000000 1999 148669072.249
16491080 4000000 1996 186695110.032
223664608 60000000 1994 298986075.295
23341568 6000000 1995 459206927.37
33754967 2777000 1939 18792510.8673
281929795 25000000 2001 304358194.725
92823546 16000000 1989 181688124.903
352114312 52000000 2002 440607605.926
7390108 4500000 2000 155635933.121
102308889 6000000 1969 125545903.477
235926552 100000000 2001 267606320.438
59600000 950000 1962 108113757.779
57504069 6500000 1991 146583037.414
497409852 175000000 2004 402498399.219
9600000 910000 1954 130951864.605
78898765 2000000 1963 261994073.376
124881062 2500000 1964 188259554.381
141195658 5500000 1965 189609215.004
139352633 10000000 2007 227045669.533
494471524 92000000 1996 257602910.906
5596708 2900000 1998 114468301.541
111584787 9500000 1967 202472758.276
81974493 6500000 1969 148152304.533
14980005 3000000 2003 34365864.1726
976475550 125000000 2001 946854972.699
876688482 100000000 2002 926582016.0
789804554 130000000 2004 901843592.0
895921036 150000000 2005 914413104.408
938212738 150000000 2007 934703945.545
449220945 140000000 2001 451742306.184
183316455 18500000 1986 431537960.288
213928762 8000000 1994 311060411.855
116019547 7200000 1971 170438785.068
97572000 7000000 1974 292829371.555
171120329 90000000 1997 377166315.619
39363635 11000000 1995 203205608.406
182016617 24000000 1995 121467008.976
185438673 14000000 1977 314245506.16
6000000 12000 1972 6620818.3884
516642939 80000000 2004 332859982.084
44017374 19000000 1980 315957553.213
210308099 34000000 1979 187333541.967
195312802 28000000 1981 379622796.852
187500000 27500000 1983 328085966.956
8000000 1800000 1951 129608621.1
38251425 4000000 1977 183622665.934
12299668 560000 1964 115568233.331
152427960 30000000 1985 243175783.956
191185897 40000000 1987 287843646.145
156167015 32000000 1989 202806805.099
352194034 58000000 1995 373469027.701
80049764 43000000 2000 198602409.976
254700832 6000000 1994 261431879.594
116700000 7000000 1993 173322484.918
333011068 110000000 1997 367908186.666
356830601 15000000 1986 285387834.382
672806292 40000000 1999 530424250.494
43984230 23000000 1987 251517794.552
30039392 4000000 2004 344645566.775
132511035 54000000 2006 447121178.776
245676146 80000000 1997 329898885.608
25836616 19000000 1996 157955237.641
83320000 2280000 1940 0
5028948 400000 1975 207931729.477
29400000 350000 1981 276528463.687
5923044 3600000 1987 341399433.044
933959197 250000000 2009 927647521.204
74558115 35000000 2001 372851176.262
46836394 25000000 1990 250377282.969
400176459 4000000 1939 400176459.0
476684675 18000000 1990 429810534.929
358991681 18000000 1992 393763347.632
100523181 8000000 2006 493838549.961
12532777 36000000 1997 183158057.623
77737889 22000000 1982 454137011.431
47383689 60000000 2000 490540627.004
478207520 110000000 2005 303234724.389
441286195 25000000 1993 504230333.288
21378361 1000000 1980 115097428.945
138530565 6000000 1986 334464523.261
60922980 2800000 1976 250982182.949
198685114 55000000 1998 201889891.931
75902208 10500000 1999 155063519.209
123922370 13000000 1987 201530589.126
9250000 2000000 1962 65977933.8191
33395426 3200000 1968 153335670.059
327311859 33000000 1995 283339697.995
484409218 60000000 2001 600283186.985
919838758 150000000 2004 762672383.139
798958165 160000000 2007 748139749.401
504050219 28000000 1992 564040696.739
83453539 3500000 1980 83068610.3416
67683989 16500000 1997 343484290.432
310940086 33000000 1999 286401548.847
296655431 63000000 2002 475886269.605
165615285 44000000 1996 172975382.937
205405498 40000000 1991 329350351.979
10000000 3000000 1961 107673848.476
179213434 52500000 2001 268234526.01
33300000 3000000 1957 123302794.164
111340801 50000000 2006 231057954.741
2120439 5952000 1983 91973617.7954
140000000 777000 1973 252077405.528
303788635 20000000 1977 263013165.269
30925690 40000000 1984 199663611.98
19271312 12000000 2004 112936245.698
189198313 66000000 1998 305135092.341
14110013 18000000 1981 282158830.544
16519460 27000000 1983 305958912.382
96976270 68000000 2001 201792920.98
351583407 23000000 1994 322391502.738
172989651 92000000 2001 413832176.337
481840909 70000000 1998 702877156.668
34670720 14000000 1988 164515171.282
79567667 12000000 1983 241705318.053
261317921 65000000 1990 248787216.136
373554033 30000000 1995 503007296.31
497366869 90000000 1999 641922800.187
154864401 14000000 1993 179404616.664
38122105 27000000 1987 153123081.242
116766556 25000000 2004 344863098.825
9879971 3000000 2005 79133165.0985
362211740 100000000 2001 418213041.565
7200000 2540800 1952 96590540.3192
146292009 15000000 1985 194327841.827
28350000 3900000 1966 148342686.861
300854823 70000000 1991 371358884.374
243240178 40000000 1992 219971217.062
23650000 2100000 1946 24982659.4729
341631208 46000000 1994 242541525.917
59468275 83000000 2000 169574927.759
111858363 11000000 1965 226284361.304
124305181 48000000 1999 264769588.618
461983149 120000000 2006 562846992.724
108539911 88000000 2005 227344990.999
102356381 28000000 2004 172415894.382
37295445 6500000 1989 222703598.67
90683916 45000000 1999 290537311.812
153083102 11000000 1984 167490805.841
41482207 50000000 1990 339778067.214
9440272 1800000 1964 214882323.586
321731527 35000000 1992 270378075.78
285444603 140000000 1998 326728606.166
69995385 15000000 1962 192098545.7
70000000 300000 1978 82469602.436
660940780 80000000 2006 771928855.983
201957688 15000000 1990 289533984.448
532680671 75000000 2005 594471369.687
457696359 80000000 1996 440918622.327
546388105 125000000 2000 403784418.269
397850012 150000000 2006 257996272.006
38119483 22700000 1987 309909503.296
131457682 70000000 1997 263262296.747
7000000 10000 1977 47623933.6243
7600000 2000000 1961 105223011.874
20117339 15000000 2001 188019148.217
3049135 5000000 1994 394935235.55
41158757 1800000 1971 100900667.263
41400000 8000000 2003 300236563.132
18564088 16000000 1999 193257094.741
19629760 15000000 1982 113718909.425
50244700 6000000 1981 127292671.125
22889018 6500000 2006 201567885.162
109676311 40000000 2006 678167614.967
154937680 70000000 2006 374357742.315
135330182 25000000 2006 265395593.173
123384128 15000000 2006 292628090.06
128798265 40000000 1999 428558100.556
23237911 11500000 1993 280832501.223
155721132 24000000 2006 139570430.923
82169884 50000000 2007 431508922.517
228738393 110000000 2007 282084805.565
68673228 19000000 2006 345226617.276
88489643 11000000 2006 125652147.721
49469904 15000000 2006 333391294.965
53653224 30000000 2006 348257692.57
137587063 60000000 2007 704144249.594
65569869 20000000 2008 347654867.709
229736344 25000000 2007 170212028.569
422610419 65000000 2006 483939685.684
32017803 50000000 2007 300504812.087
95608995 34000000 2007 359290664.504
34266564 7000000 2000 192145700.488
56298474 12000000 2002 241854421.257
44909486 4000000 2001 140560315.435
117235147 1000000 1976 173464233.089
125212904 15000000 1982 177271561.899
300400432 44000000 1985 163287392.559
189015611 63000000 1988 223701400.641
170877916 100000000 2006 295203191.276
5179037 2000000 2006 23963014.1826
15304890 35000000 2006 199842330.561
77745568 48000000 1998 274820914.044
33616692 5000000 2001 90469590.1591
307077295 55000000 2006 364278878.046
10017322 98000000 1995 352343314.489
742898 5000000 2003 132552323.914
83258226 19000000 2006 89970391.0325
289847354 90000000 2006 486627671.532
132180323 50000000 2006 357215164.243
98185582 29000000 2003 185955621.812
13060843 15000000 2002 217181167.134
35564473 4000000 2002 121433261.978
1162014 218 2003 3170525.0
14821658 26000000 2006 291897083.745
10409377 6000000 1999 236273498.527
391081192 270000000 2006 179401352.594
99318987 66000000 2004 198235101.942
86915017 40000000 2006 368677376.868
212000000 45000000 2000 206367789.562
211643158 130000000 2005 435972771.907
78000000 25000000 1991 472433065.614
42000000 21000000 1993 212833792.343
48027970 6000000 2006 178703974.311
143049560 92000000 2001 231723728.478
94935764 45000000 2002 196238120.11
217764291 65000000 2004 255362574.339
12827813 10000000 1999 267344410.848
32222567 8500000 1987 142992617.926
61489265 26000000 1990 156866857.742
3897799 5300000 2002 171007641.929
64238440 15000000 2007 469873089.803
383531464 110000000 2007 399791301.699
366101666 90000000 1995 265905216.061
240031094 70000000 1990 276180177.972
306776732 45000000 2002 205723402.328
102984862 33000000 2002 292895420.277
129394835 45000000 2004 243363913.253
23000000 18000000 1980 306569130.686
120175290 40000000 2006 95601060.0972
194168700 85000000 2006 232907823.707
131282949 35000000 2003 361145079.183
9644124 3180000 1946 132720050.198
92913171 40000000 2004 171766598.946
30000000 11000000 1993 234393692.167
90449929 28000000 2000 209537352.936
574480841 110000000 2006 459842627.475
330444045 55000000 2000 291109506.178
182300000 35000000 1991 168171904.867
14 28 2001 199243688.062
19125401 8500000 2000 142061652.602
99965753 24000000 2007 238466379.607
90400000 40600000 1983 285324946.434
181000000 45000000 1997 154898144.378
162949164 126000000 2005 437185820.879
90383208 48000000 2000 133995508.761
350448145 30000000 1994 289664628.867
164508066 160000000 1997 240488656.83
98410061 6500000 2004 348313827.443
110627965 22000000 1995 160198095.784
152266007 40000000 1996 207761219.729
41170784 21000000 2007 241032000.175
40485039 10000000 1989 166981396.805
142400065 75000000 2005 161135488.139
127392239 8000000 2005 171340229.495
199200000 30000000 1990 356357728.391
124731534 40000000 2004 364514321.545
62771059 40000000 2007 164638769.392
18999718 3000000 1970 107298126.551
12348905 2500000 1971 290724870.791
9700000 1700000 1972 63362793.8097
80578934 4800000 2005 122028858.428
35619521 10200000 2007 225997551.14
224012234 75000000 1997 357009677.979
8844595 1700000 1973 65161459.7417
9450897 55000000 2006 175844935.088
62112895 57000000 2001 208343811.095
163712074 150000000 2008 545199466.994
43656822 6000000 1961 120833408.481
585174222 140000000 2008 680151714.455
127906624 55000000 2008 229049649.042
433013274 98000000 2001 245039258.817
401128639 145000000 2008 322107669.648
16900000 28000000 1996 279724161.054
370569774 140000000 2011 624078767.971
119114517 6000000 2004 191507154.103
6706368 160000 1989 40672076.0
46243000 1000000 2006 85463516.7031
80035402 8200000 1984 135012322.677
33828318 55000000 2003 173044808.616
152944660 57000000 1997 193813389.894
97837138 13000000 2002 104984781.04
130431368 54000000 2006 180295901.599
196482882 75000000 2004 353490922.204
24127895 42000000 2005 225185926.603
24362772 25000000 2000 235836581.116
30652890 10000000 1999 257494384.117
31670620 40000000 2005 268304540.251
212404396 66000000 1999 290590606.329
47434430 82000000 1999 174027635.102
162945894 63000000 2006 255804133.903
709709780 150000000 2007 705599093.768
1045713802 380000000 2011 974777579.832
10680275 18500000 1998 367016301.517
38376497 4200000 1984 196851695.652
48169908 34000000 1992 240876478.726
90815558 8000000 1984 130264910.46
60474340 40000000 2006 286680933.086
538400000 18000000 1980 802174598.19
572700000 32350000 1983 672381040.496
924317558 115000000 1999 832478613.41
649398328 120000000 2002 776543557.519
850000000 113000000 2005 818646448.353
207515725 48000000 2000 332837922.429
203388341 68000000 2001 318161816.375
162242962 85000000 2005 326505706.767
144056873 40000000 2000 231046195.364
22200000 25000000 1994 152332732.16
61698899 160000000 1999 261294466.727
38535221 12806000 2004 94769311.4606
65754228 40000000 2001 175554702.504
300218018 55000000 1978 449505592.567
245360480 137000000 2003 423488478.67
752215857 215000000 2012 747623855.98
75511123 13000000 2007 244494380.68
289317794 25000000 1998 319963242.684
2856712 15000000 1999 211600888.537
18618284 30000000 2005 266185135.668
42931041 12000000 2006 362998697.189
84785914 65000000 2007 240822637.191
674918 14200000 2005 225341430.842
96060858 13000000 2004 221486303.258
26010864 5000000 1980 367071118.574
51801187 38000000 2002 187818627.664
173066 1500000 2007 275499000.107
167298192 155000000 2004 290138796.277
10496317 35000000 2006 125658085.557
183474602 10000000 2004 218918939.171
39143839 20000000 2006 280600730.763
289047763 130000000 2007 420930797.474
82466670 25000000 2005 228416050.505
18928871 16000000 2007 293015007.22
21786738 10000000 2007 201313701.897
274703340 115000000 2001 313451193.636
156505388 95000000 2003 220085606.128
62172050 74500000 2004 125600148.853
54926886 21000000 2007 378515167.142
1185783 852510 2007 81474566.8172
19777647 14000000 2007 164769318.344
94728529 35000000 2001 148292250.549
171269535 50000000 2002 207913323.095
108103450 100000000 2004 445302789.565
215294342 110000000 2000 247079844.518
77944725 52000000 2005 213253209.715
104876233 45000000 2001 159365087.058
105178561 60000000 2001 200456704.362
114830111 40000000 2006 178068707.841
347234916 120000000 2004 352641824.112
68296293 22000000 2003 197104956.344
8679814 500000 2003 276686338.407
35402320 42000000 2001 160721865.217
347451894 100000000 2004 472157347.371
623722818 150000000 2007 657944639.941
60874615 90000000 2000 206825573.439
106371651 41300000 2000 153486175.898
14702438 7000000 1996 195721875.36
373062864 150000000 2009 568103459.033
91036760 25000000 2000 194416086.464
3275585 11500000 1993 226994922.25
27642707 72000000 2001 155151090.616
235483004 11000000 1999 442336475.499
161626121 90000000 1999 255595732.012
85131830 137000000 2001 187704630.027
55495563 50000000 2003 157967066.836
126216940 35000000 1997 447542884.583
157920733 60000000 1990 181260782.456
26155781 40000000 2004 113543425.762
149270999 51000000 2000 183686811.281
325756637 120000000 2000 313622493.153
123729176 80000000 2002 221677041.459
64437847 25000000 2001 184334375.362
44862187 15000000 1997 123110904.112
25928721 58000000 1984 199974070.115
32168970 42000000 2000 170641029.587
136159423 80000000 1998 283458768.292
11263966 70000000 1999 103762318.473
50159144 36000000 1997 176991315.508
23619609 30000000 2001 288306981.914
8493890 40000000 2002 232507871.376
46 9000000 2007 223502318.301
65664721 55000000 2006 202216493.797
119137784 50000000 2002 269609730.66
55112356 51500000 2007 384228405.759
200276000 75000000 2008 378492516.857
12021272 250000 1997 156614808.679
4857367 13000000 2006 227859137.431
372234864 180000000 2007 474026924.621
135560026 70000000 2007 443228103.86
149705852 60000000 1999 155144151.097
93700000 100000000 1999 261897730.42
151668774 18000000 1988 230606607.262
115505027 27000000 2004 332432748.851
173013509 79000000 2003 266214977.089
3151130 27000 1994 40063241.7391
2122561 6000000 1995 332428883.175
33788161 22000000 2001 287619429.821
26888376 5000000 2006 203599963.087
250200000 80000000 1996 266199284.449
57490374 60000000 2008 421596846.712
195735876 70000000 2007 877281448.528
121969216 55000000 1996 301292010.359
22222308 20000000 2007 318437786.853
24538513 9000000 2007 114327205.777
6000000 4000000 1969 63032769.4808
132900000 97250400 2008 190156466.375
15473333 20000000 1965 161280730.53
7434726 23000000 1991 141042991.861
419651413 225000000 2008 604037300.121
249288105 100000000 2006 308276648.687
30857814 16000000 1987 272206824.093
214034224 60000000 2002 229206976.851
288500217 75000000 2004 338450218.184
442824138 70000000 2007 424675480.377
55041367 80000000 2004 164139016.738
102000000 116000000 2004 318552499.885
28008462 21000000 2001 455496242.519
161001698 14000000 1989 372940609.485
11588205 10284523 2005 102177150.096
69821334 8000000 1984 169291479.838
36609995 24000000 2000 233317161.416
170362582 45000000 1994 143527852.572
55157539 32000000 2002 188283557.486
10686841 20000000 1997 228109252.932
93354918 60000000 2002 183810027.872
109423648 50000000 1997 300949141.241
7022209 950000 2005 132322268.469
155464351 100000000 2000 242875731.277
16829545 7000000 2003 178480474.298
27200316 27000000 1998 179861878.615
248000000 60000 1999 117237877.012
8613462 25000000 1984 325489557.26
408247917 72000000 2002 300903164.242
14358033 40000000 1992 176275385.131
173000000 175000000 2007 279027881.663
56359980 60000000 2001 295047838.565
105834556 30000000 2002 183575475.296
90000098 70000000 1989 136289962.185
32801173 19000000 2002 174468303.842
287553595 30000000 2001 407911681.804
53187659 23000000 2000 151562071.373
115772733 105000000 2004 268261903.816
90259536 30000000 2003 150929971.76
314178011 50000000 1997 301634595.747
19598588 75000000 1999 272073395.188
191502426 30000000 1991 255498011.2
116400000 26000000 1996 257021633.973
69307224 35000000 2007 210129554.886
90450008 50000000 2007 199096120.341
37311672 16500000 2007 393565043.631
2000000 17000000 1981 77002473.1412
94679598 25000000 2007 410588705.651
6451628 10000000 1998 503846352.581
86273333 2800000 1974 149797846.979
32000000 4200000 2004 140274643.891
107217396 15000000 1994 167232237.14
294456605 71000000 1998 237480687.819
8394751 385907 1916 35854198.5727
22000000 245000 1925 0
2281000 439000 1933 62445330.6081
4500000 325000 1934 76819205.9838
3202000 609000 1935 38274032.8422
8500000 1 1936 40163654.2019
9600000 1500000 1939 193523729.576
9012000 3000000 1948 72479168.2455
38629478 70000000 2006 279260036.313
44785053 3600000 1969 140332860.041
193772504 100000000 2002 323016547.801
65977295 70000000 2002 267171810.025
267447150 858000 1942 240488122.205
67631903 75000000 2001 191362826.545
20000000 11000000 1975 120340755.787
54600000 7000000 2005 305010310.198
6800000 5800000 1964 33196121.3262
16930884 30000000 2007 198935490.557
7659918 8700000 2006 224423083.407
104324083 60000000 1995 159354929.169
127666415 62000000 2000 262667157.087
113020255 55000000 2008 310710169.702
77566815 30000000 2007 187743036.316
309492681 80000000 1996 316938319.573
125586134 17000000 1997 163306485.253
40002112 65000000 1998 185214747.052
27107960 35000000 1980 264142083.822
92601050 28000000 2007 257259350.768
16757163 13000000 1998 254268107.638
65900249 90000000 2006 220913173.187
2849142 16000000 2007 145778971.992
4001121 20000000 2007 250889319.356
117195061 40000000 2005 432061699.997
374111707 70000000 2000 502258338.122
50907422 32000000 2004 176799704.684
73326666 15000000 1988 206945562.535
416925 1500000 2001 344335169.953
45892212 30000000 1989 245041415.092
43928932 21000000 2002 125076099.88
83282296 53000000 2001 195413632.394
181001478 80000000 2002 266698177.939
75225693 35000000 2008 309194694.799
7000000 1500000 1945 60120250.3099
173046663 14000000 1996 184278208.322
172363301 24000000 1997 614317041.044
161834276 40000000 2000 206411410.804
69700000 65000000 2000 288875027.143
141220678 45000000 2001 195757542.791
29385320 7000000 2004 79620502.213
220673217 48000000 2003 185792761.167
178262620 45000000 2006 167152745.604
78378744 20000000 2013 241767896.834
264105545 92000000 2000 207577857.701
129266061 30000000 2007 402628664.61
121147947 28000000 2005 294947775.816
86658558 70000000 2007 189392767.342
154749918 43000000 2005 237301038.203
170128460 50000000 2004 213419894.535
48169156 50000000 1997 169894056.175
105316267 88000000 2005 311336203.087
148336445 87000000 2003 271909743.999
160638883 30000000 1994 254843212.27
140807547 90000000 1997 211961747.161
14711793 30000000 2007 224288565.058
75505973 30000000 2007 1007006203.52
63215872 35000000 2007 216785808.652
74237563 55000000 2007 296475363.94
82150642 30000000 1998 297363324.773
340487652 85000000 2007 435304964.055
196397415 48000000 2002 193988374.736
95226116 53000000 2005 343769664.602
8203235 5000000 2004 176399544.677
92991835 25000000 2007 269209009.103
135000000 16500000 1995 562952810.515
22942221 20000000 2009 269692780.389
49718611 50000000 2004 192392098.433
193000000 68000000 2002 242639917.711
80573774 12000000 2007 366415020.956
374743 17000000 2006 273101669.784
309457509 70000000 1999 247612637.971
159330280 60000000 1997 366010303.363
11850214 6500000 2004 254444783.601
15071514 80000000 2007 181271079.807
9237470 15000000 2002 181009592.859
33013805 30000000 2002 252202710.228
333932083 150000000 2008 411219561.815
6800000 1800000 1968 96880779.0782
234710455 24000000 2004 219743669.879
41299492 58000000 2008 216765219.768
163720069 37000000 2008 238744072.26
53478166 16000000 1999 297444705.746
39459427 80000000 2000 216956329.38
60161391 50000000 2009 143294239.062
219076518 30000000 2007 308975633.383
37036004 30000000 2000 172105817.518
141591324 40000000 2003 293578727.764
266465037 100000000 2007 472153105.314
43101594 15000000 1997 481407273.579
2466444 5000000 2003 160802411.059
96408652 15000000 2008 244497023.886
66122026 25000000 2007 371880106.44
24748670 27500000 2007 232740782.792
57958696 70000000 2004 313140477.582
11130889 13000000 2006 319102584.997
258022233 140000000 2007 308837784.42
347325802 90000000 2001 296225605.757
70016220 55000000 2007 286948081.936
15785148 15000000 2005 262144373.305
